Epoch 	Iter. 	loss_func(x) 		||grad(x)|| 	||p||

15 	 298 	 4.8343e+00 	6.5034e+00 	3.2517e+00
15 	 299 	 7.4562e+00 	8.6077e+00 	4.3038e+00
16 	 300 	 1.0667e+01 	7.8563e+00 	3.9282e+00
16 	 301 	 1.8221e+01 	7.6517e+00 	3.8258e+00
16 	 302 	 8.1004e+00 	9.7890e+00 	4.8945e+00
16 	 303 	 1.8983e+01 	1.2306e+01 	6.1531e+00
16 	 304 	 1.9879e+01 	1.0061e+01 	5.0306e+00
16 	 305 	 3.0332e+01 	1.4244e+00 	7.1219e-01
16 	 306 	 1.5215e+00 	2.6978e+00 	1.3489e+00
16 	 307 	 4.4937e+00 	5.5692e+00 	2.7846e+00
16 	 308 	 5.2273e+00 	6.2031e+00 	3.1015e+00
16 	 309 	 7.4801e+00 	2.1024e+00 	1.0512e+00
16 	 310 	 1.9985e+00 	3.1775e+00 	1.5888e+00
16 	 311 	 3.1670e+00 	6.9073e+00 	3.4537e+00
16 	 312 	 6.2807e+00 	1.2812e+01 	6.4060e+00
16 	 313 	 1.9432e+01 	1.1422e+01 	5.7109e+00
16 	 314 	 3.9226e+01 	3.5419e+00 	1.7709e+00
16 	 315 	 3.3601e+00 	6.1196e-01 	3.0598e-01
16 	 316 	 1.8448e+00 	5.1131e+00 	2.5566e+00
16 	 317 	 4.0395e+00 	1.2836e+01 	6.4182e+00
16 	 318 	 1.9575e+01 	9.5176e+00 	4.7588e+00
16 	 319 	 3.4921e+01 	7.9918e-01 	3.9959e-01
17 	 320 	 2.6481e+00 	2.9912e+00 	1.4956e+00
17 	 321 	 2.2861e+00 	8.5393e+00 	4.2697e+00
17 	 322 	 8.3128e+00 	1.2981e+01 	6.4907e+00
17 	 323 	 2.7678e+01 	1.1955e+01 	5.9774e+00
17 	 324 	 3.4489e+01 	6.5350e+00 	3.2675e+00
17 	 325 	 1.0450e+01 	5.2713e+00 	2.6357e+00
17 	 326 	 4.3229e+00 	5.0724e+00 	2.5362e+00
17 	 327 	 7.1810e+00 	4.2019e+00 	2.1010e+00
17 	 328 	 4.1634e+00 	5.8839e+00 	2.9420e+00
17 	 329 	 5.5649e+00 	6.6896e+00 	3.3448e+00
17 	 330 	 8.9429e+00 	9.1299e+00 	4.5649e+00
